# Columns: m g L j T
0.15000000 9.80000000 16.00000000 4.00000000 32.11343877
0.20000000 9.80000000 14.00000000 2.00000000 15.01968567
0.15000000 9.80000000 16.00000000 3.00000000 24.08507908
0.15000000 9.80000000 12.00000000 4.00000000 27.81105378
0.25000000 9.80000000 12.00000000 1.00000000 6.95276344
0.15000000 9.80000000 14.00000000 2.00000000 15.01968567
0.20000000 9.80000000 16.00000000 3.00000000 24.08507908
0.10000000 9.80000000 14.00000000 1.00000000 7.50984284
0.20000000 9.80000000 12.00000000 2.00000000 13.90552689
0.25000000 9.80000000 16.00000000 1.00000000 8.02835969
0.25000000 9.80000000 20.00000000 4.00000000 35.90391604
0.15000000 9.80000000 12.00000000 1.00000000 6.95276344
0.15000000 9.80000000 20.00000000 2.00000000 17.95195802
0.10000000 9.80000000 14.00000000 2.00000000 15.01968567
0.10000000 9.80000000 14.00000000 3.00000000 22.52952851
0.25000000 9.80000000 14.00000000 3.00000000 22.52952851
0.25000000 9.80000000 18.00000000 2.00000000 17.03072274
0.20000000 9.80000000 20.00000000 1.00000000 8.97597901
0.15000000 9.80000000 14.00000000 4.00000000 30.03937135
0.15000000 9.80000000 10.00000000 1.00000000 6.34697563
0.20000000 9.80000000 16.00000000 1.00000000 8.02835969
0.10000000 9.80000000 20.00000000 1.00000000 8.97597901
0.10000000 9.80000000 10.00000000 4.00000000 25.38790250
0.10000000 9.80000000 12.00000000 1.00000000 6.95276344
0.10000000 9.80000000 16.00000000 3.00000000 24.08507908
0.25000000 9.80000000 10.00000000 1.00000000 6.34697563
0.15000000 9.80000000 20.00000000 1.00000000 8.97597901
0.25000000 9.80000000 12.00000000 3.00000000 20.85829033
0.20000000 9.80000000 14.00000000 3.00000000 22.52952851
0.20000000 9.80000000 12.00000000 1.00000000 6.95276344
0.10000000 9.80000000 10.00000000 3.00000000 19.04092688
0.20000000 9.80000000 10.00000000 2.00000000 12.69395125
0.15000000 9.80000000 14.00000000 1.00000000 7.50984284
0.15000000 9.80000000 10.00000000 4.00000000 25.38790250
0.15000000 9.80000000 12.00000000 2.00000000 13.90552689
0.10000000 9.80000000 20.00000000 4.00000000 35.90391604
0.10000000 9.80000000 14.00000000 4.00000000 30.03937135
0.10000000 9.80000000 16.00000000 1.00000000 8.02835969
0.10000000 9.80000000 18.00000000 3.00000000 25.54608411
0.20000000 9.80000000 20.00000000 2.00000000 17.95195802
0.10000000 9.80000000 20.00000000 3.00000000 26.92793703
0.15000000 9.80000000 10.00000000 3.00000000 19.04092688
0.15000000 9.80000000 18.00000000 3.00000000 25.54608411
0.20000000 9.80000000 18.00000000 2.00000000 17.03072274
0.25000000 9.80000000 18.00000000 3.00000000 25.54608411
0.25000000 9.80000000 16.00000000 2.00000000 16.05671939
0.15000000 9.80000000 20.00000000 4.00000000 35.90391604
0.15000000 9.80000000 10.00000000 2.00000000 12.69395125
0.20000000 9.80000000 18.00000000 4.00000000 34.06144548
0.10000000 9.80000000 16.00000000 4.00000000 32.11343877
0.10000000 9.80000000 12.00000000 4.00000000 27.81105378
0.10000000 9.80000000 10.00000000 1.00000000 6.34697563
0.25000000 9.80000000 14.00000000 1.00000000 7.50984284
0.25000000 9.80000000 10.00000000 3.00000000 19.04092688
0.20000000 9.80000000 16.00000000 4.00000000 32.11343877
0.20000000 9.80000000 10.00000000 1.00000000 6.34697563
0.20000000 9.80000000 20.00000000 4.00000000 35.90391604
0.25000000 9.80000000 20.00000000 1.00000000 8.97597901
0.25000000 9.80000000 20.00000000 3.00000000 26.92793703
0.10000000 9.80000000 20.00000000 2.00000000 17.95195802
0.10000000 9.80000000 18.00000000 4.00000000 34.06144548
0.25000000 9.80000000 16.00000000 3.00000000 24.08507908
0.20000000 9.80000000 12.00000000 4.00000000 27.81105378
