# Columns: m g L j T
0.10000000 9.80000000 12.00000000 1.00000000 6.95276344
0.10000000 3.73000000 14.00000000 2.00000000 24.34554303
0.10000000 9.80000000 10.00000000 1.00000000 6.34697563
0.10000000 3.73000000 20.00000000 3.00000000 43.64773431
0.10000000 1.62000000 12.00000000 2.00000000 34.20132880
0.10000000 9.80000000 20.00000000 3.00000000 26.92793703
0.10000000 1.62000000 10.00000000 4.00000000 62.44279761
0.10000000 3.73000000 14.00000000 1.00000000 12.17277151
0.10000000 9.80000000 16.00000000 1.00000000 8.02835969
0.10000000 3.73000000 10.00000000 1.00000000 10.28786964
0.10000000 3.73000000 18.00000000 3.00000000 41.40787653
0.10000000 3.73000000 10.00000000 3.00000000 30.86360891
0.10000000 9.80000000 18.00000000 2.00000000 17.03072274
0.10000000 3.73000000 10.00000000 2.00000000 20.57573927
0.10000000 1.62000000 16.00000000 1.00000000 19.74614639
0.10000000 3.73000000 20.00000000 4.00000000 58.19697908
0.10000000 1.62000000 10.00000000 2.00000000 31.22139880
0.10000000 9.80000000 10.00000000 4.00000000 25.38790250
0.10000000 1.62000000 16.00000000 4.00000000 78.98458557
0.10000000 1.62000000 10.00000000 1.00000000 15.61069940
0.10000000 3.73000000 16.00000000 4.00000000 52.05296052
0.10000000 1.62000000 20.00000000 1.00000000 22.07686281
0.10000000 1.62000000 14.00000000 2.00000000 36.94165725
0.10000000 1.62000000 16.00000000 2.00000000 39.49229278
0.10000000 1.62000000 20.00000000 4.00000000 88.30745125
0.10000000 9.80000000 16.00000000 4.00000000 32.11343877
0.10000000 3.73000000 18.00000000 2.00000000 27.60525102
0.10000000 3.73000000 12.00000000 2.00000000 22.53959308
0.10000000 1.62000000 16.00000000 3.00000000 59.23843918
0.10000000 1.62000000 14.00000000 3.00000000 55.41248588
0.10000000 1.62000000 18.00000000 2.00000000 41.88790205
0.10000000 3.73000000 14.00000000 4.00000000 48.69108606
0.10000000 1.62000000 12.00000000 4.00000000 68.40265761
0.10000000 3.73000000 12.00000000 4.00000000 45.07918615
0.10000000 1.62000000 18.00000000 3.00000000 62.83185307
0.10000000 3.73000000 18.00000000 4.00000000 55.21050205
0.10000000 9.80000000 12.00000000 2.00000000 13.90552689
0.10000000 9.80000000 20.00000000 4.00000000 35.90391604
0.10000000 3.73000000 12.00000000 1.00000000 11.26979654
0.10000000 1.62000000 14.00000000 1.00000000 18.47082863
0.10000000 3.73000000 10.00000000 4.00000000 41.15147855
0.10000000 9.80000000 18.00000000 4.00000000 34.06144548
0.10000000 1.62000000 12.00000000 3.00000000 51.30199321
0.10000000 9.80000000 14.00000000 1.00000000 7.50984284
0.10000000 9.80000000 14.00000000 4.00000000 30.03937135
0.10000000 3.73000000 18.00000000 1.00000000 13.80262551
0.10000000 9.80000000 14.00000000 3.00000000 22.52952851
0.10000000 3.73000000 20.00000000 1.00000000 14.54924477
0.10000000 9.80000000 12.00000000 4.00000000 27.81105378
0.10000000 9.80000000 20.00000000 2.00000000 17.95195802
0.10000000 3.73000000 14.00000000 3.00000000 36.51831454
0.10000000 1.62000000 18.00000000 1.00000000 20.94395102
0.10000000 1.62000000 20.00000000 3.00000000 66.23058844
0.10000000 1.62000000 20.00000000 2.00000000 44.15372563
0.10000000 9.80000000 16.00000000 3.00000000 24.08507908
0.10000000 1.62000000 12.00000000 1.00000000 17.10066440
0.10000000 9.80000000 10.00000000 3.00000000 19.04092688
0.10000000 9.80000000 20.00000000 1.00000000 8.97597901
0.10000000 9.80000000 12.00000000 3.00000000 20.85829033
0.10000000 9.80000000 18.00000000 3.00000000 25.54608411
0.10000000 9.80000000 18.00000000 1.00000000 8.51536137
0.10000000 9.80000000 16.00000000 2.00000000 16.05671939
0.10000000 1.62000000 10.00000000 3.00000000 46.83209821
0.10000000 9.80000000 14.00000000 2.00000000 15.01968567
0.10000000 3.73000000 16.00000000 3.00000000 39.03972039
0.10000000 3.73000000 12.00000000 3.00000000 33.80938961
0.10000000 3.73000000 16.00000000 1.00000000 13.01324013
0.10000000 1.62000000 14.00000000 4.00000000 73.88331451
0.10000000 9.80000000 10.00000000 2.00000000 12.69395125
0.10000000 3.73000000 16.00000000 2.00000000 26.02648026
0.10000000 1.62000000 18.00000000 4.00000000 83.77580410
0.10000000 3.73000000 20.00000000 2.00000000 29.09848954
